5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed,Holiday
10/09/2017 0:00,17,71.9,16,69.7,7,62.7,40,69.4,3,100,1
10/09/2017 0:05,21,72.2,14,69.5,8,62.8,43,69.6,3,100,1
10/09/2017 0:10,19,72.7,15,69.7,5,62.7,39,70.3,3,100,1
10/09/2017 0:15,13,72.5,17,69.8,2,62.7,32,70.5,3,100,1
10/09/2017 0:20,16,72.3,18,69.7,5,62.7,39,69.9,3,100,1
10/09/2017 0:25,16,72.2,14,69.8,5,62.9,35,69.9,3,100,1
10/09/2017 0:30,16,72.4,15,69.9,4,62.9,35,70.2,3,100,1
10/09/2017 0:35,14,72.5,8,69.9,2,62.9,24,70.8,3,100,1
10/09/2017 0:40,21,72.4,9,69.7,3,62.8,33,70.8,3,100,1
10/09/2017 0:45,12,70.3,13,69.8,4,62.7,29,69,3,100,1
10/09/2017 0:50,16,70.4,16,69.2,4,62.9,36,69,3,100,1
10/09/2017 0:55,12,71.4,10,68.7,3,62.8,25,69.3,3,100,1
10/09/2017 1:00,10,71.4,11,69.3,2,62.8,23,69.6,3,100,1
10/09/2017 1:05,9,70.6,8,69.4,5,62.7,22,68.4,3,100,1
10/09/2017 1:10,8,71.1,6,69.5,2,62.5,16,69.4,3,100,1
10/09/2017 1:15,7,71.5,7,69.6,2,62.6,16,69.6,3,100,1
10/09/2017 1:20,9,71,7,69.7,1,62.1,17,69.9,3,100,1
10/09/2017 1:25,13,71.7,5,69.7,2,62.4,20,70.3,3,100,1
10/09/2017 1:30,5,71.7,9,69.8,0,62.4,14,70.5,3,100,1
10/09/2017 1:35,8,72,3,69.9,2,62.6,13,70.1,3,100,1
10/09/2017 1:40,9,71.9,9,69.7,2,62.5,20,70,3,100,1
10/09/2017 1:45,14,72.1,6,69.1,1,62.5,21,70.8,3,100,1
10/09/2017 1:50,3,72,5,69.2,5,62.4,13,67.2,3,100,1
10/09/2017 1:55,6,72.1,14,68.9,3,62.6,23,68.9,3,100,1
10/09/2017 2:00,4,72,6,69.3,2,62.5,12,69.1,3,100,1
10/09/2017 2:05,9,71.6,5,69.6,1,62.7,15,70.3,3,100,1
10/09/2017 2:10,8,71.8,3,69.8,2,62.6,13,69.9,3,100,1
10/09/2017 2:15,10,71.9,6,69.8,0,62.6,16,71.1,3,100,1
10/09/2017 2:20,4,71.9,4,69.9,4,62.1,12,68,3,100,1
10/09/2017 2:25,4,72,6,69.8,1,62.4,11,69.9,3,100,1
10/09/2017 2:30,10,72.1,7,69.8,3,62.4,20,69.8,3,100,1
10/09/2017 2:35,7,72.2,11,69.8,4,62.5,22,69.2,3,100,1
10/09/2017 2:40,3,71.4,9,69.7,5,62.6,17,67.9,3,100,1
10/09/2017 2:45,6,70.3,10,69.3,4,62.7,20,68.3,3,100,1
10/09/2017 2:50,7,70.7,8,69.5,8,62.7,23,67.5,3,100,1
10/09/2017 2:55,10,71.5,6,69.7,2,62.9,18,69.9,3,100,1
10/09/2017 3:00,4,71.8,9,70,6,62.7,19,68.1,3,100,1
10/09/2017 3:05,5,72,5,69.9,6,62.6,16,67.8,3,100,1
10/09/2017 3:10,6,71.9,3,69.8,5,62.5,14,68.1,3,100,1
10/09/2017 3:15,7,71.4,13,69.9,6,62.7,26,68.6,3,100,1
10/09/2017 3:20,5,71.7,13,69.6,2,62.7,20,69.4,3,100,1
10/09/2017 3:25,6,71.7,11,69.7,3,62.8,20,69.3,3,100,1
10/09/2017 3:30,8,71.8,10,69.1,13,62.8,31,67.2,3,100,1
10/09/2017 3:35,14,72,13,69.6,9,62.7,36,68.8,3,100,1
10/09/2017 3:40,11,72.1,13,69.7,6,62.6,30,69.2,3,100,1
10/09/2017 3:45,15,70.7,17,69.8,8,62.2,40,68.6,3,100,1
10/09/2017 3:50,7,71.3,14,69.9,9,62.2,30,67.9,3,100,1
10/09/2017 3:55,15,71.9,15,69,8,62.5,38,68.8,3,100,1
10/09/2017 4:00,12,71.1,17,68.1,7,62.7,36,68,3,100,1
10/09/2017 4:05,7,71.3,22,67.1,13,62.8,42,66.5,3,100,1
10/09/2017 4:10,11,69.9,23,68.5,17,62.2,51,66.7,3,100,1
10/09/2017 4:15,11,71.1,30,69.2,14,62.5,55,67.9,3,100,1
10/09/2017 4:20,9,71,33,69,26,62.9,68,66.9,3,100,1
10/09/2017 4:25,16,71.8,32,69.2,27,63,75,67.5,3,100,1
10/09/2017 4:30,15,70.9,32,69.9,32,62.2,79,67,3,100,1
10/09/2017 4:35,15,71.6,41,69.5,34,62.7,90,67.3,3,100,1
10/09/2017 4:40,22,72,38,67.9,38,63,98,66.9,3,100,1
10/09/2017 4:45,24,72.5,44,65.9,46,62.4,114,65.9,3,100,1
10/09/2017 4:50,30,71,50,67.8,55,63.6,135,66.8,3,100,1
10/09/2017 4:55,18,71.5,46,69,50,64.1,114,67.2,3,100,1
10/09/2017 5:00,18,70,56,68.7,55,63,129,66.5,3,100,1
10/09/2017 5:05,26,69.5,55,72.2,59,61.1,140,67,3,100,1
