5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed,Holiday
11/13/2017 0:00,14,71.9,19,69.7,2,62.7,35,70.2,3,100,0
11/13/2017 0:05,10,72.2,18,69.5,8,62.6,36,68.7,3,100,0
11/13/2017 0:10,12,71.9,15,69.7,8,62.6,35,68.8,3,100,0
11/13/2017 0:15,9,72.1,10,69.6,8,62.8,27,68.4,3,100,0
11/13/2017 0:20,16,72.1,16,69.6,1,62.5,33,70.6,3,100,0
11/13/2017 0:25,7,71.9,10,69.4,7,62.5,24,68.1,3,100,0
11/13/2017 0:30,7,72,13,69.5,1,62.4,21,70,3,100,0
11/13/2017 0:35,8,72,17,69.8,2,62.5,27,69.9,3,100,0
11/13/2017 0:40,17,71.4,13,69.8,3,62.5,33,70,3,100,0
11/13/2017 0:45,9,71.5,13,69.9,4,62.7,26,69.3,3,100,0
11/13/2017 0:50,10,70.8,6,69.7,3,62.8,19,69.2,3,100,0
11/13/2017 0:55,8,71.6,12,69.7,4,62.6,24,69.2,3,100,0
11/13/2017 1:00,3,71.9,7,69.8,1,62.8,11,69.7,3,100,0
11/13/2017 1:05,2,71.9,8,69.7,3,62.9,13,68.5,3,100,0
11/13/2017 1:10,7,72,13,68.7,2,62.7,22,69.2,3,100,0
11/13/2017 1:15,10,71.8,4,69.1,3,62.5,17,69.5,3,100,0
11/13/2017 1:20,5,71.8,6,69.5,1,62.5,12,69.9,3,100,0
11/13/2017 1:25,10,70.9,9,69.1,3,62.5,22,69,3,100,0
11/13/2017 1:30,9,71.5,7,69.5,2,62.4,18,69.7,3,100,0
11/13/2017 1:35,8,71.2,5,69.6,2,62.6,15,69.5,3,100,0
11/13/2017 1:40,4,71.3,9,69.8,0,62.6,13,70.3,3,100,0
11/13/2017 1:45,7,70.9,8,69.5,0,62.6,15,70.2,3,100,0
11/13/2017 1:50,4,71.6,6,69.6,3,62.7,13,68.6,3,100,0
11/13/2017 1:55,4,71.5,5,69.6,0,62.7,9,70.4,3,100,0
11/13/2017 2:00,5,71.8,5,69.1,0,62.7,10,70.5,3,100,0
11/13/2017 2:05,9,72.2,5,69.5,0,62.7,14,71.2,3,100,0
11/13/2017 2:10,8,72.2,3,69.8,1,62.6,12,70.8,3,100,0
11/13/2017 2:15,8,72.3,7,69.1,2,62.5,17,69.8,3,100,0
11/13/2017 2:20,6,72.3,7,69.4,3,62.6,16,69.2,3,100,0
11/13/2017 2:25,6,71.6,11,69.2,4,62.5,21,68.6,3,100,0
11/13/2017 2:30,1,71.5,6,69.4,6,62.6,13,66.4,3,100,0
11/13/2017 2:35,1,71.5,6,69.6,3,62.6,10,67.7,3,100,0
11/13/2017 2:40,5,71.9,4,69.7,4,62.7,13,68.4,3,100,0
11/13/2017 2:45,8,72.2,12,69.8,4,62.7,24,69.4,3,100,0
11/13/2017 2:50,9,72.2,8,69.9,2,62.7,19,70.2,3,100,0
11/13/2017 2:55,9,71.8,14,69.9,6,62.7,29,69,3,100,0
11/13/2017 3:00,4,71.1,6,69.8,7,62.5,17,67.1,3,100,0
11/13/2017 3:05,5,71.6,9,69.9,4,62.7,18,68.8,3,100,0
11/13/2017 3:10,6,71.8,8,69.3,3,62.7,17,69,3,100,0
11/13/2017 3:15,6,71.9,8,69.4,5,62.5,19,68.4,3,100,0
11/13/2017 3:20,7,72.2,14,68.8,4,62.6,25,68.8,3,100,0
11/13/2017 3:25,9,72,9,69.1,7,62.8,25,68.4,3,100,0
11/13/2017 3:30,4,71.9,8,69.3,11,62.4,23,66.5,3,100,0
11/13/2017 3:35,16,71.7,16,69.5,6,62.6,38,69.3,3,100,0
11/13/2017 3:40,8,71.3,11,69.6,4,62.9,23,69,3,100,0
11/13/2017 3:45,8,71.6,12,69.5,14,62.7,34,67.2,3,100,0
11/13/2017 3:50,9,72,17,68.9,10,62.8,36,68,3,100,0
11/13/2017 3:55,10,72,21,67.7,17,62.8,48,66.9,3,100,0
11/13/2017 4:00,11,72,19,68.8,16,62.7,46,67.4,3,100,0
11/13/2017 4:05,7,72,30,65.3,15,63,52,65.5,3,100,0
11/13/2017 4:10,5,72,22,68,23,62.3,50,65.8,3,100,0
11/13/2017 4:15,9,72.2,24,69.2,19,62.8,52,67.4,3,100,0
11/13/2017 4:20,13,72.3,27,69.6,20,62.2,60,67.7,3,100,0
11/13/2017 4:25,10,72.1,27,70.1,30,61.9,67,66.7,3,100,0
11/13/2017 4:30,15,72.3,42,70.1,40,60.7,97,66.6,3,100,0
11/13/2017 4:35,21,71.7,34,68.8,43,61.6,98,66.3,3,100,0
11/13/2017 4:40,15,71.9,40,68.7,34,61.4,89,66.5,3,100,0
11/13/2017 4:45,22,71,41,65.4,49,62.8,112,65.4,3,100,0
11/13/2017 4:50,28,69.8,35,67.3,41,61.3,104,65.6,3,100,0
11/13/2017 4:55,22,70.6,45,69.5,54,61.9,121,66.3,3,100,0
11/13/2017 5:00,20,68.4,49,68.7,52,61.3,121,65.5,3,100,0
11/13/2017 5:05,31,70.3,52,69.1,67,62.5,150,66.4,3,100,0
11/13/2017 5:10,26,69.2,62,69.2,58,60.6,146,65.8,3,100,0
11/13/2017 5:15,28,71.8,51,71.1,67,61.3,146,66.7,3,100,0
11/13/2017 5:20,38,74.1,57,70.7,95,61.5,190,66.8,3,100,0
11/13/2017 5:25,29,72.9,61,70.6,93,62.8,183,67,3,100,0
11/13/2017 5:30,39,75.1,66,70.5,94,62.2,199,67.5,3,100,0
11/13/2017 5:35,34,72.4,67,70.4,82,60.6,183,66.4,3,100,0
11/13/2017 5:40,35,73.9,73,70.7,113,61.6,221,66.6,3,100,0
11/13/2017 5:45,38,74.6,78,69.8,104,61.8,220,66.8,3,100,0
11/13/2017 5:50,48,69.5,78,69.1,102,62.5,228,66.2,3,100,0
11/13/2017 5:55,43,73.6,63,70.6,82,62.1,188,67.6,3,100,0
11/13/2017 6:00,45,70.4,77,70.3,93,59.2,215,65.5,3,100,0
11/13/2017 6:05,34,68.1,71,69.7,91,56.4,196,63.2,3,100,0
11/13/2017 6:10,44,71.9,68,71,93,56.5,205,64.6,3,100,0
11/13/2017 6:15,45,72.9,57,70.2,93,55.9,195,64,3,100,0
11/13/2017 6:20,38,73.8,75,68.8,116,55.7,229,63,3,100,0
11/13/2017 6:25,29,73.2,70,67.2,103,55.9,202,62.3,3,100,0
11/13/2017 6:30,40,73.7,58,67.7,92,55.5,190,63.1,3,100,0
11/13/2017 6:35,45,72.6,70,68,104,55.2,219,62.9,3,100,0
11/13/2017 6:40,59,68.7,71,67.2,119,56.6,249,62.5,3,100,0
11/13/2017 6:45,45,70.1,61,65.6,104,56.3,210,62,3,100,0
11/13/2017 6:50,42,70,76,67.7,106,58.1,224,63.6,3,100,0
11/13/2017 6:55,48,73.3,68,69.5,109,59.4,225,65.4,3,100,0
